index,branch_lengths,dist,rep,quint
0,0.007046060672768928,43.811151976225304,366,1
1,0.017136385652959624,42.70028198632621,366,2
2,0.032989940388529024,42.975897098778574,366,3
3,0.05304544074346063,42.87937909805102,366,4
4,0.09641792898577436,42.56243167584399,366,5
0,0.007046060672768931,42.039362086420475,367,1
1,0.017136385652959704,42.769177591105795,367,2
2,0.03298994038852904,43.615686441879376,367,3
3,0.05304544074346063,43.206218137495995,367,4
4,0.09641792898577406,43.30749276309125,367,5
0,0.007046060672768936,43.239442102423524,368,1
1,0.017136385652959676,43.17586818745489,368,2
2,0.03298994038852896,42.920596480149015,368,3
3,0.053045440743460626,43.010331404980526,368,4
4,0.09641792898577417,42.576625650987104,368,5
0,0.0070460606727689255,42.42651733075454,369,1
1,0.017136385652959718,42.87261090588903,369,2
2,0.03298994038852901,43.00723111464071,369,3
3,0.05304544074346055,43.32362745168177,369,4
4,0.09641792898577418,43.300523229999904,369,5
0,0.007046060672768924,43.23528999125657,370,1
1,0.017136385652959697,43.83256667219456,370,2
2,0.032989940388528975,42.41262332627775,370,3
3,0.05304544074346058,42.4654032040649,370,4
4,0.09641792898577405,42.96278220199018,370,5
0,0.007046060672768918,43.3497186765518,371,1
1,0.01713638565295969,42.75262018161503,371,2
2,0.032989940388528996,43.81791347656726,371,3
3,0.05304544074346048,42.12543562466314,371,4
4,0.09641792898577425,42.89047699633297,371,5
0,0.0070460606727689255,42.790732125450326,372,1
1,0.01713638565295973,43.229938367778125,372,2
2,0.03298994038852902,43.104783978316654,372,3
3,0.05304544074346064,43.24733835997632,372,4
4,0.09641792898577421,42.55189984311966,372,5
0,0.007046060672768905,42.9771399166273,373,1
1,0.01713638565295968,43.30773024789575,373,2
2,0.03298994038852899,42.661674834422556,373,3
3,0.053045440743460626,43.10418662711971,373,4
4,0.09641792898577417,42.86877691543337,373,5
0,0.007046060672768928,43.306835532570325,374,1
1,0.0171363856529597,42.68852909517353,374,2
2,0.03298994038852892,43.42889528490679,374,3
3,0.05304544074346053,42.329321342304574,374,4
4,0.09641792898577402,43.180666806119035,374,5
0,0.0070460606727689385,43.50023334686489,375,1
1,0.017136385652959673,42.886066295741855,375,2
2,0.03298994038852903,42.241319031212534,375,3
3,0.05304544074346049,43.12465270641147,375,4
4,0.09641792898577409,43.16909671387797,375,5
0,0.007046060672768933,42.9233194104594,376,1
1,0.017136385652959687,42.99212218559117,376,2
2,0.03298994038852899,43.28761174003908,376,3
3,0.05304544074346047,42.60310528911872,376,4
4,0.09641792898577403,43.12330610011356,376,5
0,0.007046060672768918,42.35537696288434,377,1
1,0.017136385652959746,43.533464922389996,377,2
2,0.03298994038852897,42.7864692469199,377,3
3,0.05304544074346047,43.54711361158983,377,4
4,0.09641792898577403,42.696247223048324,377,5
0,0.007046060672768923,43.53774418983634,378,1
1,0.017136385652959715,43.02907722921755,378,2
2,0.03298994038852897,42.88661103530905,378,3
3,0.05304544074346055,42.97935083799813,378,4
4,0.09641792898577405,42.49128444712334,378,5
0,0.007046060672768934,41.99472691767276,379,1
1,0.01713638565295973,42.82867967883117,379,2
2,0.032989940388528954,43.11320275415655,379,3
3,0.0530454407434605,43.30195400538714,379,4
4,0.09641792898577406,43.694647880254834,379,5
0,0.007046060672768918,42.94608101801141,380,1
1,0.01713638565295968,42.85289286489784,380,2
2,0.03298994038852899,44.000971947633815,380,3
3,0.05304544074346055,42.81082504853681,380,4
4,0.09641792898577418,42.32636908753961,380,5
0,0.007046060672768925,44.132143765892536,381,1
1,0.01713638565295971,42.047101651819595,381,2
2,0.03298994038852893,42.103092636365126,381,3
3,0.053045440743460445,43.228615468223474,381,4
4,0.09641792898577402,43.420686938337035,381,5
0,0.00704606067276892,42.775165327408224,382,1
1,0.01713638565295971,43.03131653300465,382,2
2,0.032989940388528954,42.138571834917094,382,3
3,0.0530454407434605,43.58158960775697,382,4
4,0.0964179289857741,43.393653289283726,382,5
0,0.007046060672768919,43.51217331613501,383,1
1,0.017136385652959697,42.337322496473654,383,2
2,0.03298994038852899,42.58612796148694,383,3
3,0.05304544074346059,42.80665556232335,383,4
4,0.09641792898577424,43.69030830848102,383,5
0,0.007046060672768921,42.732699229460835,384,1
1,0.017136385652959676,43.70034804486388,384,2
2,0.032989940388528975,43.96669486823951,384,3
3,0.053045440743460466,41.564538100160775,384,4
4,0.09641792898577413,42.95995660515322,384,5
0,0.007046060672768924,43.03745897072677,385,1
1,0.01713638565295969,43.31157061388953,385,2
2,0.032989940388529045,42.942637561207896,385,3
3,0.053045440743460494,43.57037984082982,385,4
4,0.09641792898577416,42.05942753905165,385,5
0,0.007046060672768926,43.950185817002705,386,1
1,0.017136385652959704,42.8660985896666,386,2
2,0.03298994038852904,43.65038319862517,386,3
3,0.053045440743460584,42.54534176162975,386,4
4,0.0964179289857742,41.919424481214655,386,5
0,0.007046060672768913,42.98209569852467,387,1
1,0.01713638565295969,42.591905903827,387,2
2,0.03298994038852888,43.17702619341322,387,3
3,0.053045440743460466,43.55044885500137,387,4
4,0.09641792898577428,42.63320824048452,387,5
0,0.007046060672768924,42.91694820063611,388,1
1,0.017136385652959694,43.41858494858153,388,2
2,0.03298994038852897,43.35231007413661,388,3
3,0.05304544074346052,43.049137421625915,388,4
4,0.09641792898577417,42.18635207712787,388,5
0,0.007046060672768932,43.0052846681608,389,1
1,0.017136385652959708,43.52289480329152,389,2
2,0.03298994038852898,43.60578501114241,389,3
3,0.05304544074346057,42.70905725186765,389,4
4,0.09641792898577417,42.08041769717472,389,5
0,0.007046060672768919,43.59645588534375,390,1
1,0.017136385652959683,42.93053334911,390,2
2,0.032989940388528996,42.619680385254355,390,3
3,0.05304544074346051,43.02122360175222,390,4
4,0.09641792898577398,42.755467955701775,390,5
0,0.007046060672768922,42.89907691255041,391,1
1,0.017136385652959704,42.54451256384421,391,2
2,0.03298994038852898,43.36989636227116,391,3
3,0.05304544074346053,43.0463834087911,391,4
4,0.09641792898577412,43.077288465797494,391,5
0,0.007046060672768924,43.73404204839973,392,1
1,0.017136385652959694,42.66153886121051,392,2
2,0.032989940388529,42.00067221787547,392,3
3,0.05304544074346049,43.19291252037318,392,4
4,0.0964179289857743,43.333184587019964,392,5
0,0.007046060672768929,43.59593824947453,393,1
1,0.01713638565295966,43.541534528331525,393,2
2,0.03298994038852894,42.382527257864616,393,3
3,0.05304544074346055,42.28674974535627,393,4
4,0.09641792898577407,43.10522886403606,393,5
0,0.007046060672768932,42.65876120495305,394,1
1,0.017136385652959656,43.07327602160661,394,2
2,0.03298994038852904,42.48858661711161,394,3
3,0.05304544074346053,43.371951889368084,394,4
4,0.09641792898577418,43.33011739600848,394,5
0,0.007046060672768921,43.92832754198419,395,1
1,0.01713638565295971,42.76637196346908,395,2
2,0.03298994038852902,42.72814703858858,395,3
3,0.05304544074346059,42.78012993905784,395,4
4,0.09641792898577428,42.722878585883706,395,5
0,0.007046060672768925,42.411021664813674,396,1
1,0.01713638565295966,43.113804623275875,396,2
2,0.032989940388528996,43.48961007870754,396,3
3,0.053045440743460535,43.12541656682337,396,4
4,0.09641792898577416,42.79069970145363,396,5
0,0.007046060672768913,42.43339568810278,397,1
1,0.017136385652959732,42.575218406997,397,2
2,0.032989940388528996,43.00670355795491,397,3
3,0.05304544074346055,43.911862015778894,397,4
4,0.09641792898577402,43.00794766856312,397,5
0,0.007046060672768922,43.34083279886835,398,1
1,0.0171363856529597,42.44604407108805,398,2
2,0.03298994038852902,42.75981958920376,398,3
3,0.05304544074346051,42.42224766716819,398,4
4,0.09641792898577395,43.96377397623014,398,5
0,0.007046060672768931,44.02143488497701,399,1
1,0.017136385652959694,42.86908615976774,399,2
2,0.03298994038852901,43.276265222093336,399,3
3,0.05304544074346046,42.11599563173659,399,4
4,0.09641792898577423,42.64549037205511,399,5
0,0.007046060672768916,43.09584663541693,400,1
1,0.01713638565295973,43.547224846136174,400,2
2,0.032989940388528934,42.08823554081348,400,3
3,0.05304544074346046,42.50082264618351,400,4
4,0.09641792898577413,43.67884122969744,400,5
0,0.007046060672768925,43.563101068623276,401,1
1,0.017136385652959687,42.80165723024102,401,2
2,0.03298994038852905,43.1345113934906,401,3
3,0.05304544074346059,42.78345154523302,401,4
4,0.09641792898577414,42.646759280593855,401,5
0,0.007046060672768934,42.442502850198636,402,1
1,0.017136385652959704,42.85679778005546,402,2
2,0.03298994038852899,43.537228992755054,402,3
3,0.05304544074346067,43.51434953358262,402,4
4,0.09641792898577416,42.5839685069798,402,5
0,0.007046060672768929,43.22272353532385,403,1
1,0.01713638565295969,42.92248313145782,403,2
2,0.032989940388528954,42.95871030732948,403,3
3,0.05304544074346055,42.67258152977049,403,4
4,0.09641792898577393,43.15066240259462,403,5
0,0.007046060672768924,43.87150694205504,404,1
1,0.01713638565295972,42.08695095166113,404,2
2,0.03298994038852888,43.28514127440192,404,3
3,0.05304544074346061,43.32867944782182,404,4
4,0.09641792898577402,42.36867977567308,404,5
0,0.007046060672768919,42.788123569553996,405,1
1,0.01713638565295973,41.85869317651603,405,2
2,0.03298994038852891,42.981077487770875,405,3
3,0.05304544074346047,43.51392255851357,405,4
4,0.09641792898577406,43.80331414639813,405,5
0,0.007046060672768925,42.41652566344569,406,1
1,0.0171363856529597,42.32090019565656,406,2
2,0.03298994038852904,43.575668207370605,406,3
3,0.05304544074346064,43.898274838787636,406,4
4,0.09641792898577403,42.732212052316825,406,5
0,0.007046060672768911,43.007917187688555,407,1
1,0.01713638565295966,42.65620464552489,407,2
2,0.032989940388529024,42.8591758201345,407,3
3,0.05304544074346057,43.71153166174834,407,4
4,0.09641792898577412,42.696301403369525,407,5
0,0.007046060672768937,43.95255735275129,408,1
1,0.017136385652959694,43.54193413898625,408,2
2,0.032989940388528996,41.96247352018718,408,3
3,0.05304544074346066,42.98993722360689,408,4
4,0.09641792898577428,42.460811051604615,408,5
0,0.007046060672768928,42.78131825940287,409,1
1,0.017136385652959697,42.43383630228107,409,2
2,0.03298994038852891,42.712453163188435,409,3
3,0.05304544074346064,43.48263872889763,409,4
4,0.09641792898577406,43.523833246830684,409,5
0,0.007046060672768925,42.458164069199725,410,1
1,0.017136385652959676,42.17943451741783,410,2
2,0.03298994038852897,42.855868129350874,410,3
3,0.05304544074346062,43.60498945775411,410,4
4,0.09641792898577423,43.84160179225279,410,5
0,0.0070460606727689255,42.95473222492489,411,1
1,0.01713638565295975,42.44023122046256,411,2
2,0.032989940388528975,43.00626622494672,411,3
3,0.053045440743460515,43.838926407873984,411,4
4,0.0964179289857742,42.695638588449725,411,5
0,0.00704606067276892,42.89905117010907,412,1
1,0.017136385652959673,42.23520949993315,412,2
2,0.03298994038852896,43.176951588247796,412,3
3,0.053045440743460556,42.30176341057699,412,4
4,0.09641792898577414,44.3275030161493,412,5
0,0.0070460606727689315,42.236190295601325,413,1
1,0.017136385652959666,42.983576915946095,413,2
2,0.03298994038852902,43.37054497317845,413,3
3,0.05304544074346045,43.48278618526327,413,4
4,0.09641792898577412,42.85903876415356,413,5
0,0.007046060672768922,43.306808697768155,414,1
1,0.01713638565295972,42.921881615065146,414,2
2,0.03298994038852897,42.92715227868577,414,3
3,0.053045440743460494,42.98518778480155,414,4
4,0.09641792898577425,42.78566217499077,414,5
0,0.0070460606727689125,43.95203390776156,415,1
1,0.01713638565295971,42.22662236428724,415,2
2,0.03298994038852894,42.66222064854589,415,3
3,0.05304544074346056,42.97843954671463,415,4
4,0.09641792898577427,43.11438096034631,415,5
0,0.007046060672768924,43.347145479058234,416,1
1,0.017136385652959656,43.44452757680249,416,2
2,0.032989940388528996,42.79316454723298,416,3
3,0.05304544074346055,42.66710289764317,416,4
4,0.09641792898577413,42.665440543084145,416,5
0,0.007046060672768917,42.90458394242643,417,1
1,0.017136385652959676,43.03324986085922,417,2
2,0.03298994038852898,42.50129746343117,417,3
3,0.05304544074346056,42.98026336535996,417,4
4,0.09641792898577423,43.50334532461127,417,5
0,0.007046060672768913,43.25680897448647,418,1
1,0.017136385652959673,43.19071836316419,418,2
2,0.03298994038852895,42.65909031681392,418,3
3,0.053045440743460605,43.36691330539463,418,4
4,0.09641792898577427,42.44701312681358,418,5
0,0.007046060672768934,43.205056792374876,419,1
1,0.0171363856529597,42.80845339159269,419,2
2,0.032989940388528975,43.24671227682751,419,3
3,0.053045440743460404,42.24914880704858,419,4
4,0.09641792898577432,43.421864464284084,419,5
0,0.007046060672768923,42.4238153256868,420,1
1,0.017136385652959687,42.70692075909504,420,2
2,0.032989940388528954,42.923056337813556,420,3
3,0.05304544074346048,43.39870981931577,420,4
4,0.0964179289857742,43.47994386531607,420,5
0,0.007046060672768924,43.03686644130768,421,1
1,0.0171363856529597,43.4733395169237,421,2
2,0.032989940388528996,42.97640431908741,421,3
3,0.0530454407434606,42.598738236074986,421,4
4,0.0964179289857741,42.83386692436204,421,5
0,0.007046060672768934,42.358411601588166,422,1
1,0.017136385652959687,42.84249277961669,422,2
2,0.03298994038852902,43.321879664468725,422,3
3,0.05304544074346054,43.23816024606082,422,4
4,0.09641792898577421,43.1726780294442,422,5
0,0.0070460606727689315,43.47532161891597,423,1
1,0.017136385652959735,42.76411876697859,423,2
2,0.03298994038852895,43.14708865769587,423,3
3,0.05304544074346051,43.18314370052045,423,4
4,0.09641792898577392,42.3607333353103,423,5
0,0.007046060672768908,42.37337978819142,424,1
1,0.017136385652959708,43.66313675674873,424,2
2,0.03298994038852897,43.375645029555855,424,3
3,0.053045440743460494,42.90597186519663,424,4
4,0.096417928985774,42.603062221029035,424,5
0,0.007046060672768918,42.845845086514544,425,1
1,0.017136385652959694,43.4012812273135,425,2
2,0.03298994038852897,43.19960710596531,425,3
3,0.05304544074346054,42.30831146065168,425,4
4,0.09641792898577405,43.16756227706867,425,5
0,0.007046060672768925,44.31331771822216,426,1
1,0.01713638565295971,42.5681547783534,426,2
2,0.03298994038852904,42.50066336815717,426,3
3,0.05304544074346052,42.03942444533479,426,4
4,0.09641792898577414,43.5045527767402,426,5
0,0.0070460606727689385,42.75449986785173,427,1
1,0.017136385652959704,43.17895178195852,427,2
2,0.03298994038852904,43.608749721250966,427,3
3,0.05304544074346059,42.49442486787072,427,4
4,0.09641792898577416,42.89289358352619,427,5
0,0.007046060672768937,43.1014407783133,428,1
1,0.01713638565295966,42.95698675256049,428,2
2,0.03298994038852896,43.12665613496006,428,3
3,0.05304544074346064,43.2138719566375,428,4
4,0.09641792898577413,42.52931113645756,428,5
0,0.007046060672768923,43.67491779283746,429,1
1,0.01713638565295967,42.87585101577959,429,2
2,0.032989940388528975,43.10944937512789,429,3
3,0.05304544074346047,42.61745470551626,429,4
4,0.09641792898577413,42.650146525953275,429,5
0,0.007046060672768915,42.32787509913848,430,1
1,0.01713638565295969,43.215546352207205,430,2
2,0.032989940388529,44.07051216541453,430,3
3,0.05304544074346051,42.49334029814364,430,4
4,0.09641792898577395,42.826452192443945,430,5
0,0.007046060672768931,42.89279122188926,431,1
1,0.01713638565295968,43.20875708721797,431,2
2,0.03298994038852896,42.693125700311015,431,3
3,0.05304544074346057,42.99239491792708,431,4
4,0.096417928985774,43.13446157117566,431,5
0,0.0070460606727689185,43.026298483012745,432,1
1,0.01713638565295974,42.136384389651504,432,2
2,0.032989940388528954,42.52682501623522,432,3
3,0.0530454407434606,42.96171531440906,432,4
4,0.09641792898577424,44.28537499439612,432,5
0,0.0070460606727689315,43.26116692774356,433,1
1,0.01713638565295967,43.117403294778335,433,2
2,0.03298994038852897,43.382791438773204,433,3
3,0.05304544074346056,42.77850504532053,433,4
4,0.09641792898577414,42.3874554817914,433,5
0,0.00704606067276892,42.69631760529577,434,1
1,0.017136385652959687,43.35727112863164,434,2
2,0.03298994038852895,42.42805714721927,434,3
3,0.0530454407434606,42.65205482519674,434,4
4,0.09641792898577442,43.783985459405166,434,5
0,0.007046060672768931,43.54876569119416,435,1
1,0.017136385652959704,43.22830609902504,435,2
2,0.03298994038852902,42.10850034302633,435,3
3,0.05304544074346056,42.93425113545366,435,4
4,0.09641792898577402,43.09503483684745,435,5
0,0.007046060672768923,42.92285280478628,436,1
1,0.017136385652959694,42.45291089806899,436,2
2,0.032989940388528975,43.21097625647288,436,3
3,0.05304544074346059,42.69826106710027,436,4
4,0.09641792898577428,43.65228067006798,436,5
0,0.007046060672768929,42.962085844341075,437,1
1,0.017136385652959694,43.280786980238105,437,2
2,0.03298994038852905,43.19565891304246,437,3
3,0.05304544074346056,42.831272334995596,437,4
